Company Code,MPD_AUG_2021,MPD_JUL_2021,MPD_JUN_2021,MPD_MAY_2021,MPD_APR_2021,MPD_MAR_2021,MPD_FEB_2021,MPD_JAN_2021,Average_Payment_Days,"('total_counts', '0')","('total_counts', '1-30')","('total_counts', '31-60')","('total_counts', '61-90')","('total_counts', '90+')",Risk
8200,0,0,0,1,0,0,0,0,0,13,4,0,0,0,0
8200,0,0,0,0,3,0,0,8,6,6,4,2,0,0,0
8200,6,0,0,0,0,0,0,0,1,4,2,0,0,0,0
8200,0,0,0,0,7,0,0,0,2,3,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0
8200,0,0,0,0,243,0,0,0,243,0,0,1,0,1,1
8200,0,3,0,0,0,0,0,0,5,4,4,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,2,92,9,1,2,0,1
8200,0,0,0,0,14,0,0,0,26,2,1,0,1,0,1
8200,0,0,76,0,0,61,0,0,36,1,10,4,4,0,1
8200,0,0,52,55,0,70,110,0,76,2,6,8,9,11,1
8200,62,0,27,69,28,0,31,34,37,0,14,21,3,7,1
8200,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
8200,0,1,1,1,1,0,0,6,3,31,30,3,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,107,0,0,0,0,7,38,0,6,2,0,8,1
8200,0,0,19,0,0,30,62,0,25,13,38,19,2,7,1
8200,0,0,4,6,64,0,0,123,28,13,14,0,3,2,1
8200,0,0,33,0,15,14,0,7,15,3,41,7,1,0,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,3,13,2,0,1,0,1
8200,0,5,0,0,0,4,2,0,2,38,21,2,1,0,1
8200,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
8200,0,0,0,8,8,0,0,0,4,13,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
8200,16,0,69,0,35,0,0,0,25,2,3,3,1,0,1
8200,0,0,0,0,0,0,5,2,2,1,3,0,0,0,0
8200,7,4,0,0,0,0,0,0,3,7,6,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0
8200,8,0,6,0,7,5,15,0,10,6,66,6,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0
8200,0,0,0,0,201,0,133,329,221,1,2,2,1,10,1
8200,0,0,0,18,0,47,0,0,17,11,15,7,2,1,1
8200,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0
8200,0,0,0,3,4,0,0,0,3,72,84,12,0,0,0
8200,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
8200,0,12,0,0,0,0,0,0,12,1,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,1,0,0,0,8,18,0,4,7,8,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8200,16,0,5,3,0,0,10,0,10,0,7,2,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,3,0,1,7,0,1,1,35,15,0,0,0,0
8200,0,0,0,0,0,0,0,0,3,7,2,1,0,0,0
8200,0,0,12,0,0,0,0,0,3,16,6,0,0,0,0
8200,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
8200,55,0,0,31,0,40,0,38,57,6,8,16,15,16,1
8200,0,0,0,0,1,0,0,0,0,11,4,0,0,0,0
8200,8,0,5,1,5,0,0,0,4,5,25,0,0,0,0
8200,0,6,3,0,5,7,0,28,7,21,46,1,0,1,1
8200,1,0,0,0,0,0,28,0,2,43,22,3,0,1,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,4,0,0,0,1,65,14,0,0,0,0
8200,0,0,0,48,30,0,0,0,30,0,2,2,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,16,0,0,0,0,17,5,1,0,1,0,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,29,0,1,1,0,0,0
8200,0,77,0,0,0,162,0,0,163,0,3,3,7,20,1
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,10,1,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,55,27,2,1,0,1,0,1
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0
8200,0,0,0,0,2,0,1,120,24,44,27,13,4,11,1
8200,0,1,12,0,1,0,12,0,4,62,23,10,4,2,1
8200,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8200,6,5,7,3,12,2,0,4,3,19,40,0,0,0,0
8200,0,2,14,30,0,110,22,0,30,35,55,26,6,30,1
8200,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,30,19,7,3,2,7,0,1
8200,0,0,3,0,0,0,0,4,1,6,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,3,0,14,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0
8200,2,0,0,1,2,0,0,0,1,13,13,0,0,0,0
8200,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0
8200,0,0,0,0,0,0,0,136,57,20,0,0,0,2,1
8200,0,2,0,0,0,0,0,0,0,8,3,0,0,0,0
8200,14,31,13,5,0,1,4,13,13,11,19,6,3,0,1
8200,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,54,2,4,2,1,6,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8200,0,0,0,2,0,6,0,0,2,4,4,0,0,0,0
8200,0,0,0,0,0,14,0,19,16,1,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,2,0,2,0,0,1,1,3,0,0,0,0
8200,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,2,0,0,0,0,0,0,0,0,34,6,0,0,0,0
8200,0,0,0,0,0,0,0,0,36,0,1,1,0,0,0
8200,2,1,3,2,3,0,1,0,1,22,73,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8200,0,0,0,0,0,0,1,0,8,1,2,0,0,0,0
8200,0,0,0,0,0,0,10,43,5,9,2,9,4,0,1
8200,2,7,5,13,0,0,8,10,3,53,33,1,1,0,1
8200,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
8200,2,2,2,1,0,0,2,1,1,11,23,0,0,0,0
8200,0,0,17,0,0,0,0,0,14,0,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
8200,0,1,0,0,0,4,0,0,0,9,3,0,0,0,0
8200,0,18,16,1,0,0,0,15,6,25,17,1,1,0,1
8200,0,0,1,0,0,0,13,43,4,59,24,0,0,1,1
8200,0,0,0,0,5,0,0,0,11,3,5,1,1,0,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,5,0,0,0,5,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
8200,1,43,0,0,0,0,0,0,4,27,4,0,2,1,1
8200,7,3,8,0,4,6,15,0,6,57,12,3,0,0,0
8200,17,11,9,0,21,0,0,3,12,9,79,19,1,0,1
8200,0,0,0,0,0,0,0,0,0,41,4,0,0,0,0
8200,0,0,0,0,0,17,10,0,9,0,4,0,0,0,0
8200,0,0,0,18,0,5,0,0,6,5,6,0,0,0,0
8200,13,14,0,0,0,0,0,0,4,6,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0
8200,0,2,25,0,0,0,0,0,10,0,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,19,0,0,0,0,0,0,4,3,1,0,0,0,0
8200,0,0,0,0,7,0,100,0,33,13,9,5,18,9,1
8200,12,0,0,0,0,0,8,0,8,12,12,4,0,0,0
8200,0,0,0,0,0,0,0,0,474,0,0,0,0,1,1
8200,0,2,0,0,0,0,0,0,4,4,4,0,0,0,0
8200,0,0,0,0,0,1,1,0,1,12,19,0,0,0,0
8200,0,0,17,11,0,0,0,9,20,8,18,7,2,2,1
8200,0,0,0,0,0,0,18,52,23,1,3,2,1,0,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5020,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0
8200,0,0,0,0,0,0,0,0,13,2,5,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,27,6,2,0,0,2,1
8200,0,0,0,0,0,0,0,0,92,0,0,1,3,7,1
8200,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
8200,109,0,0,0,182,0,0,0,145,0,0,1,0,3,1
8200,0,0,0,0,0,0,0,0,94,0,1,1,1,3,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0
8200,0,0,0,0,0,0,32,18,15,8,12,2,2,0,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,17,0,0,0,0,0,0,6,7,1,1,0,0,0
8200,0,0,0,100,0,0,0,0,43,0,2,0,0,1,1
8200,0,0,0,0,0,0,0,0,122,0,0,0,0,2,1
8200,0,0,0,0,0,0,0,72,51,0,2,2,3,0,1
8200,0,0,0,0,0,0,16,0,7,14,3,1,1,0,1
8200,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0
8200,0,0,0,0,15,24,0,19,14,10,12,4,3,0,1
8200,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0
8200,0,0,0,0,0,0,0,36,26,0,2,2,0,0,0
8200,0,0,0,0,0,0,0,60,43,0,1,1,0,0,0
8200,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
8200,0,0,0,0,5,6,0,0,54,1,5,2,0,4,1
8200,0,16,12,0,1,6,3,29,7,10,15,3,0,0,0
8200,0,0,0,0,0,0,0,25,20,1,2,1,0,0,0
8200,0,0,0,0,0,2,0,29,20,7,12,5,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,60,0,1,0,0,1,1
8200,0,0,0,0,0,0,0,0,16,0,1,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,114,0,0,0,0,1,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,3,22,4,4,0,0,0
8200,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,8,7,0,0,0,1,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,113,0,0,0,0,1,1
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,4,0,0,0,0,0,69,10,0,0,0,0
8200,0,0,1,0,0,0,0,0,4,40,13,0,2,0,1
8200,0,0,0,0,0,0,0,0,26,1,0,1,0,0,0
8200,0,0,0,0,0,0,4,6,1,14,3,0,0,0,0
8200,0,37,0,0,0,0,0,0,9,1,3,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,1,12,1,5,1,3,0,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,22,0,22,1,0,1,0,0,0
8200,88,0,0,0,0,0,0,0,20,11,7,4,1,3,1
8200,0,0,0,0,0,0,0,0,22,2,1,3,0,0,0
8200,0,0,0,0,0,4,0,0,4,5,6,2,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
8200,0,0,0,0,0,0,3,18,14,7,6,0,0,1,1
8200,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0
8200,0,0,0,0,0,6,0,0,6,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,4,18,0,0,1,0,1
8200,5,0,0,10,0,0,0,0,6,7,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,6,4,3,3,0,0,0,0
8200,0,0,0,0,1,0,15,0,2,88,23,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
8200,0,0,0,6,13,0,0,0,3,9,6,0,0,0,0
8200,0,0,0,4,0,0,2,0,1,9,4,0,0,0,0
8200,0,0,0,13,24,0,0,0,12,1,2,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
8200,0,0,0,0,0,0,3,4,2,3,5,0,0,0,0
8200,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0
8200,0,0,0,24,0,0,0,0,2,14,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,14,78,2,0,27,3,6,4,2,1,1
8200,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
8200,0,84,0,0,29,0,0,0,28,1,2,1,1,1,1
8200,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0
8200,0,0,0,0,0,0,39,0,28,1,6,5,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,8,10,16,0,0,0,11,0,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,1,4,0,8,3,0,1,4,11,5,16,2,2,1,1
8200,2,1,1,0,1,8,0,28,4,23,77,4,0,0,0
8200,0,0,0,0,0,0,0,0,7,38,0,3,3,4,1
8200,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0
8200,0,0,0,14,0,0,33,1,6,19,21,4,0,0,0
8200,0,0,46,1,0,0,6,0,6,51,8,4,0,16,1
8200,5,0,0,0,0,0,0,0,1,8,1,0,0,0,0
8200,0,0,0,0,1,0,0,0,0,18,3,0,0,0,0
8200,0,1,0,1,0,0,0,0,1,47,14,2,0,0,0
8200,0,5,0,0,20,0,0,19,5,13,8,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,37,0,2,0,2,3,27,0,11,17,15,2,0,0,0
8200,2,0,0,0,0,0,0,0,3,28,14,2,0,0,0
8200,0,0,0,0,0,6,0,0,40,0,2,1,0,1,1
8200,2,0,0,18,0,1,2,0,2,22,20,0,0,0,0
8200,0,0,0,0,0,0,0,0,23,1,0,3,0,0,0
8200,0,0,0,1,0,0,0,1,0,21,7,0,0,0,0
8200,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,10,0,2,9,0,2,4,0,8,16,21,3,0,0,0
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,1,0,0,0,0,0,0,0,12,2,0,0,0,0
8200,6,4,0,5,0,0,0,4,2,7,8,0,0,0,0
8200,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8200,0,0,0,0,2,0,0,38,4,38,4,3,6,0,1
8200,2,0,0,0,0,0,0,0,1,7,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
8200,0,2,0,0,0,0,57,0,14,8,13,1,0,1,1
8200,2,1,0,2,2,1,2,0,5,21,31,4,5,0,1
8200,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
8200,0,0,0,0,0,5,0,0,5,12,12,2,0,0,0
8200,17,0,3,1,0,0,0,0,21,4,9,7,5,1,1
8200,0,0,0,0,0,0,0,2,0,82,24,0,0,0,0
8200,0,5,0,0,2,30,55,2,6,15,4,2,0,0,0
8200,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
8200,0,49,54,24,0,14,0,0,23,16,4,3,3,1,1
8200,0,1,0,0,3,4,0,0,1,4,4,0,0,0,0
8200,0,9,0,0,0,1,0,4,2,7,9,0,0,0,0
8200,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
8200,39,0,0,44,0,0,0,0,35,1,6,8,4,2,1
8200,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0
8200,0,0,0,61,0,0,0,0,61,0,0,0,1,0,1
8200,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0
8200,0,18,0,0,5,7,0,0,14,1,11,6,0,0,0
8200,0,18,22,14,0,6,23,0,28,14,20,7,6,1,1
8200,0,0,0,1,0,0,0,0,1,9,6,0,0,0,0
8200,0,0,3,0,0,0,0,0,9,0,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,36,21,4,1,1,1,1,1
8200,0,0,100,0,0,0,0,0,48,0,2,2,1,3,1
8200,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8200,2,2,0,2,0,0,11,28,4,100,73,15,0,0,0
8200,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0
8200,6,6,5,5,5,6,1,4,4,20,256,4,1,0,1
8200,0,1,0,0,2,0,0,0,0,25,8,0,0,0,0
8200,10,0,3,0,1,0,1,3,2,6,33,0,0,0,0
8200,0,0,0,0,143,0,0,0,92,1,1,1,1,1,1
8200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8200,0,0,2,14,17,0,1,0,5,9,19,1,0,0,0
8200,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0
8200,0,0,0,0,0,0,0,13,6,1,2,0,0,0,0
8200,0,0,0,0,0,0,1,0,5,13,11,4,3,2,1
8200,0,0,0,0,10,0,0,0,2,7,3,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,6,0,5,0,0,19,0,0,21,1,21,7,3,0,1
8200,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0
8200,0,0,1,2,0,130,0,0,22,7,5,0,0,5,1
8200,0,0,0,0,0,1,0,0,0,23,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,216,0,0,216,1,0,0,0,1,1
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,62,21,2,3,1,1,0,1
8200,0,0,6,0,0,0,24,0,12,9,8,2,1,0,1
8200,0,0,0,0,21,5,0,0,6,3,2,0,0,0,0
8200,0,1,2,0,0,0,0,0,1,29,27,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,18,0,8,1,0,0,0
8200,0,0,0,3,4,0,0,0,1,32,16,0,0,0,0
8200,0,2,3,0,0,0,0,3,2,3,6,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,43,2,1,0,0,2,1
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,2,0,0,3,0,3,0,0,4,8,10,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,71,0,0,2,1,1,1
8200,0,0,0,0,0,0,0,0,4,15,9,3,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0
8200,0,0,1,0,0,23,0,0,3,15,2,1,0,0,0
8200,0,0,0,0,0,0,0,0,33,2,2,2,1,0,1
8200,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,2,0,4,0,3,0,0,0,1,9,6,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,44,7,6,42,35,0,17,0,20,15,26,21,7,2,1
8200,0,9,30,26,13,2,7,5,10,42,37,14,7,2,1
8200,2,0,0,0,0,0,0,0,0,7,3,0,0,0,0
8200,0,3,0,0,0,4,0,0,0,13,5,0,0,0,0
8200,0,0,1,4,0,0,4,0,5,29,39,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,1,0,0,0,0,0,0,0,0,16,6,0,0,0,0
8200,0,0,0,0,2,0,0,0,0,21,2,0,0,0,0
8200,0,0,5,0,0,0,0,0,7,8,8,0,1,0,1
8200,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0
8200,0,0,8,0,24,0,28,0,21,1,9,8,2,0,1
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,13,0,26,33,0,0,4,8,24,20,4,0,0,0
8200,5,0,0,0,0,0,0,14,2,15,6,3,1,0,1
8200,0,0,0,0,0,0,0,26,7,4,2,0,0,0,0
8200,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0
8200,0,26,3,2,0,0,0,0,2,54,12,0,0,0,0
8200,0,0,0,0,0,0,18,54,12,7,2,0,1,0,1
8200,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
8200,5,0,0,0,0,0,0,2,1,5,8,0,0,0,0
8200,0,0,0,0,0,0,0,34,6,4,1,1,0,0,0
5052,23,8,0,0,26,26,0,0,18,1,9,1,0,0,0
8200,0,0,72,18,0,2,149,0,29,4,8,0,4,6,1
8200,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
8200,0,0,0,0,0,121,0,0,95,0,1,1,6,1,1
8200,2,1,0,2,2,0,0,0,5,34,41,0,1,0,1
8200,0,1,0,0,0,0,0,0,0,19,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8200,0,0,0,3,0,0,0,0,0,14,1,0,0,0,0
8200,0,0,0,26,0,0,0,0,51,0,1,0,1,0,1
8200,0,0,0,0,0,0,0,0,42,5,2,1,1,3,1
8200,70,0,35,0,0,33,34,68,49,0,5,12,8,2,1
8200,0,0,14,0,0,96,0,0,23,6,4,2,0,2,1
8200,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,40,40,0,30,0,2,5,0,0,0
8200,21,0,2,5,5,5,4,4,6,101,184,17,3,0,1
8200,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
8200,0,4,0,0,1,0,1,0,1,16,6,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
8200,6,0,5,0,0,0,0,27,5,42,13,0,0,0,0
8200,0,0,5,2,0,2,0,0,4,24,22,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,2,0,0,10,21,0,0,0,3,37,23,0,0,0,0
8200,0,18,0,0,0,1,1,0,2,5,8,0,0,0,0
8200,6,0,0,0,0,0,16,0,2,11,5,0,0,0,0
8200,0,3,0,0,5,10,0,0,1,57,20,0,0,0,0
8200,0,5,0,2,0,0,0,0,2,8,7,0,0,0,0
8200,0,0,38,40,0,0,0,8,10,14,51,4,0,0,0
8200,12,0,0,0,8,0,25,25,9,46,37,4,0,0,0
8200,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8200,0,0,0,0,0,0,0,0,32,0,1,1,0,0,0
8200,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0
